system,machine,arch,python_impl,python_version,pydantic_version,strict_models,defer_build,import_time_s,validate_time_s,validate_again_time_s
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.13976821,0.007797958,0.00064625
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.13918575004208833,0.007516707992181182,0.0005933749489486217
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.13988737494219095,0.00758070801384747,0.0005767080001533031
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.14235245797317475,0.00794358307030052,0.0005884579150006175
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.13996470894198865,0.007462874986231327,0.0005877499934285879
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.1394940000027418,0.007457249914295971,0.0005832089809700847
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.14079262502491474,0.008080875035375357,0.000605874927714467
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.13988770893774927,0.008054375066421926,0.0006072079995647073
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.13911366695538163,0.008183083962649107,0.0006200829520821571
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,false,false,0.14502141706179827,0.0077550000278279185,0.0005933750653639436
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.2722690000664443,0.0022960409987717867,0.0005790829891338944
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.27223700005561113,0.0023718330776318908,0.0005652080290019512
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.2757873749360442,0.002321000094525516,0.0005760000785812736
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.28164454095531255,0.0023106669541448355,0.0005885000573471189
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.2770977499894798,0.0025282909628003836,0.0006148749962449074
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.2740904170786962,0.0022570829605683684,0.0005633749533444643
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.2674675409216434,0.002214792068116367,0.0005819170037284493
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.27285816601943225,0.0023633750388398767,0.0005765419919043779
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.2677275000605732,0.002246249932795763,0.0005634579574689269
Darwin,arm64,64bit,CPython,3.12.3,1.10.18,true,false,0.2795310409273952,0.00225779099855572,0.0005686249351128936
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.14911383402068168,0.9223152910126373,0.000254040933214128
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.14618704200256616,0.910849415929988,0.0003315830836072564
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.15295858308672905,0.9457997079007328,0.00024016702082008123
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.14629299996886402,0.9742103329626843,0.0002280839253216982
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.15499820793047547,0.9123432089108974,0.0002375839976593852
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.15097270801197737,0.9112318329280242,0.0002637499710544944
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.14807400002609938,0.9178322500083596,0.00022133300080895424
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.16000949998851866,0.9470219160430133,0.00025162508245557547
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.16665029199793935,0.9221945410827175,0.0002197920111939311
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,false,0.14447175001259893,0.8964413329958916,0.00025054102297872305
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.25081474997568876,0.8980060419999063,0.0002163749886676669
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.24441191693767905,0.8723729170160368,0.00027308298740535975
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.25216758297756314,0.8904745829058811,0.0002365419641137123
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.26382925000507385,0.9874987909570336,0.00023458292707800865
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.2793197500286624,0.9437009169487283,0.0003022500313818455
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.2624803329817951,0.8927907909965143,0.0003089170204475522
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.26310654205735773,0.944278874900192,0.0002506669843569398
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.2511404160177335,0.9070502920076251,0.00025512510910630226
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.2553820420289412,0.9042997499927878,0.0002587920753285289
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,false,0.24809558398555964,0.9225282080005854,0.00026483298279345036
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.09281054104212672,0.9300961249973625,0.0002832090249285102
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.09328066697344184,0.9233589160721749,0.0002274590078741312
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.08817408396862447,0.9067056250059977,0.00030250009149312973
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.08849145798012614,0.9129964170278981,0.0003046670462936163
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.08900433301459998,0.921856667031534,0.00022612500470131636
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.09065770800225437,0.9123163750628009,0.00022350007202476263
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.08902566705364734,0.936057582963258,0.00023374997545033693
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.1020647919503972,1.009353750036098,0.00027733296155929565
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.09344333305489272,0.9882405840326101,0.0003155410522595048
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,false,true,0.09145633294247091,0.9303692079847679,0.0002317499602213502
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.13837291591335088,0.9003573330119252,0.00022375001572072506
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.13349404197651893,0.8845547499367967,0.00021908397320657969
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.13432512502186,0.8926351250847802,0.00021733297035098076
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.1326014589285478,0.9422342089237645,0.00023662496823817492
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.13768629194237292,0.8868275419808924,0.0002930409973487258
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.1396086250897497,0.9094856249867007,0.000220458023250103
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.13748270797077566,0.8904259579721838,0.0002144589088857174
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.13566875003743917,0.8944937080377713,0.00021199998445808887
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.13290883309673518,0.8801845409907401,0.00024212501011788845
Darwin,arm64,64bit,CPython,3.12.3,2.7.2,true,true,0.1479160829912871,0.8707316250074655,0.00026787503156811
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.14766583300661296,0.9228880000300705,0.00024337496142834425
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.14683679200243205,0.9092449999880046,0.0002684170613065362
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.15688741696067154,0.9523007500683889,0.0002263330388814211
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.14525179204065353,0.9158869169186801,0.00022683292627334595
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.15013566601555794,0.900386790977791,0.00022054207511246204
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.14734245894942433,0.9295260830549523,0.0003624169621616602
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.15070324996486306,0.9041967920493335,0.0002778340131044388
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.14593037497252226,0.9023286659503356,0.0002690419787541032
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.14978866698220372,0.9088393750134856,0.00045708403922617435
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,false,0.14910683396738023,0.900927499984391,0.0003527500666677952
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.24775020801462233,0.8823519999859855,0.00028687494341284037
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.24870408396236598,0.888002417050302,0.00031162495724856853
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.248743416974321,0.9013350839959458,0.0002514999359846115
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.25124187499750406,0.8875967500498518,0.0002691249828785658
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.2540697919903323,0.8970369999296963,0.0002660000463947654
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.27326612500473857,0.9233829580480233,0.00025783292949199677
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.27323091705329716,0.9224756670882925,0.00022574991453438997
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.25802833400666714,0.913481792085804,0.0002952089998871088
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.25423700001556426,0.9021110830362886,0.00031295802909880877
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,false,0.26086583302821964,0.8693168750032783,0.00023862498346716166
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.09183341707102954,0.9105077910935506,0.0002935000229626894
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.09146070899441838,0.9121552499709651,0.0002744999947026372
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.08962145901750773,0.9171820830088109,0.00022141600493341684
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.0904792919754982,0.9118461250327528,0.0002817499917000532
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.09057937504258007,0.9370253330562264,0.0002943329745903611
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.08980175002943724,0.9156303749186918,0.0002939170226454735
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.08977162488736212,0.9590963340597227,0.00022449996322393417
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.08952245907858014,0.9581196251092479,0.00029166589956730604
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.09276383393444121,0.9266051660524681,0.00023158302064985037
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,false,true,0.09012208296917379,0.902454457944259,0.00038041698280721903
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.13394562504254282,0.9182697499636561,0.0002761669456958771
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.1360900839790702,0.8817722919629887,0.00030570896342396736
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.1349774580448866,0.8826927080517635,0.00021837500389665365
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.13734837505035102,0.8858980420045555,0.0003000829601660371
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.1340176670346409,0.9031390419695526,0.00027299998328089714
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14037362509407103,0.8973658749600872,0.00021883298177272081
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14620299998205155,0.9383386250119656,0.00028766703326255083
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14193720801267773,0.8904608329758048,0.00033587496727705
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.1388936669100076,0.8861467499518767,0.00023987493477761745
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.1355023339856416,0.8850485420553014,0.0002729160478338599
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.12845975009258837,0.8110018749721348,0.00024199998006224632
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.12866995797958225,0.863596124923788,0.0003195840399712324
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.13819983298890293,0.8124463339336216,0.00036329193972051144
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.12921475002076477,0.7995832079323009,0.00022891699336469173
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.12795324996113777,0.8419881250010803,0.0003636250039562583
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1375406669685617,0.8272472500102594,0.0002550829667598009
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1278278330573812,0.7962753749452531,0.00024812505580484867
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.12818829203024507,0.8070454999106005,0.0002626250497996807
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.13049670809414238,0.8708104999968782,0.0002530410420149565
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1294200000120327,0.8300798339769244,0.00024987501092255116
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21613420802168548,0.7954417089931667,0.000413333997130394
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.20431166607886553,0.8094159999163821,0.0002198750153183937
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.2030777499312535,0.8081732910359278,0.0002579999854788184
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21605408401228487,0.8305061660939828,0.00025949999690055847
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.2171960420673713,0.8016894169850275,0.00023429200518876314
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.2135009589837864,0.8603783750440925,0.0002922499552369118
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21064375003334135,0.8206363329663873,0.00025591696612536907
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21233058406505734,0.8128009999636561,0.00024079205468297005
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.2053788750199601,0.79295066697523,0.0002320840721949935
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.20346245798282325,0.7951247500022873,0.0003426671028137207
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.09266770794056356,0.8172329579247162,0.00025016709696501493
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.0914650410413742,0.816333666909486,0.00025158305652439594
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.08754137507639825,0.8105957499938086,0.00031287490855902433
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.08740691596176475,0.8109562499448657,0.00023737491574138403
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.08782362495549023,0.8156165420077741,0.00034200004301965237
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.0892605830449611,0.8074590420583263,0.00023437500931322575
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.08924854197539389,0.8076616249745712,0.0004227499011904001
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.0873687919229269,0.8050422499654815,0.00023433298338204622
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.08751304191537201,0.80931579193566,0.0002786669647321105
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.09183570905588567,0.839332666946575,0.0002976669929921627
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12595570809207857,0.793532875017263,0.0002429999876767397
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12983620807062835,0.8051489579956979,0.0003101249458268285
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12836429197341204,0.8496888329973444,0.0003292079782113433
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12780062505044043,0.8042364170541987,0.00023916689679026604
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12256937497295439,0.8039313750341535,0.0003172080032527447
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12281812506262213,0.7965516250114888,0.00022791698575019836
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12306629109662026,0.7973658749833703,0.00025595794431865215
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.127483208081685,0.8190758751006797,0.0002791250590234995
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12279574992135167,0.8161194160347804,0.00024304201360791922
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.12492349999956787,0.8292325410293415,0.0002981669967994094
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1347453750204295,0.712152500054799,0.0002758329501375556
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.12863929197192192,0.6873967499705032,0.0002380840014666319
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1311864589806646,0.7006028749747202,0.00021795800421386957
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1384982910240069,0.7013097919989377,0.0002693330170586705
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1276508750161156,0.7047867499059066,0.0002791250590234995
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.13484545797109604,0.7104574169497937,0.00022112508304417133
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1283821250544861,0.7061948329210281,0.0002602500608190894
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.12850216694641858,0.6927252910099924,0.00021841702982783318
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.12855429202318192,0.6992032499983907,0.0002435420174151659
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.133327417075634,0.7091789579717442,0.00032041699159890413
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.20251962495967746,0.6739233749685809,0.00020941696129739285
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.20419462502468377,0.6855167920002714,0.0002890409668907523
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.20440391695592552,0.6685952920233831,0.0002134579699486494
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.20268833299633116,0.6827081249793991,0.00026187498588114977
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.20942079194355756,0.6692651249468327,0.00022537505719810724
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.2037206250242889,0.6700376250082627,0.00022183300461620092
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.20629908400587738,0.6707222919212654,0.00021962507162243128
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.20319320901762694,0.6899645830271766,0.0002467080485075712
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.211393375066109,0.7234618340153247,0.0002859999658539891
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.22204916703049093,0.7324595840182155,0.00023204192984849215
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10224483406636864,0.7896874999860302,0.00023383297957479954
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10106445895507932,0.745560041978024,0.00024791702162474394
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.09535349998623133,0.7144795421045274,0.0002507920144125819
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.09155195893254131,0.7175092500401661,0.00033920910209417343
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.09165149996988475,0.710550291929394,0.00022145791444927454
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.09296729101333767,0.6915626670233905,0.00024441699497401714
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.08999620890244842,0.7115827089874074,0.00033054198138415813
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.09154975006822497,0.7100314579438418,0.0002449579769745469
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.09555066609755158,0.6951549580553547,0.0002941250568255782
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.092741624917835,0.7154472910333425,0.0002548749325796962
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.12629220797680318,0.6728420839644969,0.0002312499564141035
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.13344133307691664,0.6829630839638412,0.00023670797236263752
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.12601016694679856,0.709832250024192,0.0002763330703601241
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.1418323329417035,0.6805151669541374,0.000251916004344821
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.12582499999552965,0.6938593339873478,0.00027658394537866116
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.12970895890612155,0.6868225000798702,0.0003975420258939266
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.1421724590472877,0.7340907499892637,0.00026179198175668716
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.1413172079483047,0.7238210419891402,0.00025450007524341345
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.1486919589806348,0.7165951250353828,0.0002709160326048732
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14379387500230223,0.7262837090529501,0.00020916596986353397
